claim_id,policy_id,date_of_loss,date_reported,cause_of_loss,claim_status,is_catastrophe_flag,storm_id,reported_severity,settlement_date
CLM-000844,GC-001668,2026-06-23,2026-06-29,Vandalism,Closed,N,,5287.96,2026-07-01
CLM-000845,GC-000970,2026-06-24,2026-06-25,Liability,Open,N,,12154.52,
CLM-000846,GC-001580,2026-06-25,2026-06-30,Water Damage (Non-Storm),Closed,N,,4968.26,2026-07-17
CLM-000847,GC-001160,2026-06-26,2026-06-26,Fire,Closed,N,,5983.93,2026-07-08
CLM-000848,GC-000961,2026-06-29,2026-07-01,Liability,Open,N,,3260.46,
CLM-000849,GC-002079,2026-06-30,2026-07-02,Other Weather,Closed,N,,5516.86,2026-07-20
CLM-000850,GC-001285,2026-07-04,2026-07-04,Theft,Closed,N,,317.85,2026-08-06
CLM-000851,GC-003780,2026-07-04,2026-07-05,Water Damage (Non-Storm),Open,N,,1064.54,
CLM-000852,GC-004958,2026-07-05,2026-07-07,Fire,Closed,N,,19183.02,2026-07-28
CLM-000853,GC-000056,2026-07-06,2026-07-07,Fire,Closed,N,,8659.78,2026-07-23
CLM-000854,GC-003865,2026-07-07,2026-07-11,Water Damage (Non-Storm),Open,N,,15755.88,
CLM-000855,GC-003621,2026-07-09,2026-07-14,Liability,Open,N,,5570.33,
CLM-000856,GC-000673,2026-07-12,2026-07-14,Theft,Closed,N,,3353.68,2026-07-30
CLM-000857,GC-000084,2026-07-12,2026-07-17,Liability,Open,N,,16716.03,
CLM-000858,GC-000241,2026-07-12,2026-07-13,Vandalism,Open,N,,1452.38,
CLM-000859,GC-004317,2026-07-12,2026-07-20,Other Weather,Open,N,,3965.73,
CLM-000860,GC-000496,2026-07-14,2026-07-16,Fire,Closed,N,,2992.8,2026-07-31
CLM-000861,GC-002767,2026-07-14,2026-07-18,Theft,Open,N,,5058.87,
CLM-000862,GC-004505,2026-07-14,2026-07-17,Fire,Open,N,,7261.01,
CLM-000863,GC-003039,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,55413.6,
CLM-000864,GC-003037,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,5354.0,
CLM-000865,GC-002905,2026-07-18,2026-07-19,Wind + Flood,Closed,Y,MARISOL2026,22845.17,2026-08-15
CLM-000866,GC-003044,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,64650.34,
CLM-000867,GC-003502,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,56593.3,
CLM-000868,GC-003035,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,20759.04,
CLM-000869,GC-002907,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,11078.16,
CLM-000870,GC-003505,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,6246.94,
CLM-000871,GC-003034,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,32238.21,
CLM-000872,GC-003508,2026-07-18,2026-08-02,Wind + Flood,Closed,Y,MARISOL2026,13699.66,2026-08-12
CLM-000873,GC-003030,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,34350.36,
CLM-000874,GC-003509,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,215793.6,
CLM-000875,GC-003026,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,5770.58,
CLM-000876,GC-003510,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,24080.28,
CLM-000877,GC-003513,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,32826.26,
CLM-000878,GC-003025,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,13714.69,
CLM-000879,GC-003514,2026-07-18,2026-07-21,Wind,Closed,Y,MARISOL2026,13528.03,2026-08-01
CLM-000880,GC-003022,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,53288.62,
CLM-000881,GC-002909,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,80070.41,
CLM-000882,GC-003016,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,123941.05,
CLM-000883,GC-003503,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,19878.85,
CLM-000884,GC-003028,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,371595.0,
CLM-000885,GC-002928,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,15746.75,
CLM-000886,GC-003516,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,12193.49,
CLM-000887,GC-002976,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,21339.75,
CLM-000888,GC-003557,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,44015.82,
CLM-000889,GC-002975,2026-07-18,2026-07-21,Flood/Storm Surge,Closed,Y,MARISOL2026,26438.45,2026-08-02
CLM-000890,GC-003592,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,26141.3,
CLM-000891,GC-003559,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,98607.54,
CLM-000892,GC-003561,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,13888.97,
CLM-000893,GC-002974,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,19517.62,
CLM-000894,GC-003591,2026-07-18,2026-08-06,Flood/Storm Surge,Open,Y,MARISOL2026,39243.86,
CLM-000895,GC-003562,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,16379.17,
CLM-000896,GC-003566,2026-07-18,2026-08-03,Wind,Open,Y,MARISOL2026,268590.0,
CLM-000897,GC-002971,2026-07-18,2026-08-05,Wind + Flood,Open,Y,MARISOL2026,305528.96,
CLM-000898,GC-003589,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,59562.58,
CLM-000899,GC-003576,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,43258.04,
CLM-000900,GC-002968,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,309960.0,
CLM-000901,GC-002921,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,75070.47,
CLM-000902,GC-002967,2026-07-18,2026-08-08,Wind,Open,Y,MARISOL2026,235314.92,
CLM-000903,GC-002964,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,47956.2,
CLM-000904,GC-002963,2026-07-18,2026-08-07,Wind,Open,Y,MARISOL2026,120227.74,
CLM-000905,GC-003578,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,35844.9,
CLM-000906,GC-002959,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,105612.98,
CLM-000907,GC-002956,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,42468.34,
CLM-000908,GC-002954,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,21710.13,
CLM-000909,GC-002953,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,127306.7,
CLM-000910,GC-003581,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,28688.27,
CLM-000911,GC-002951,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,117409.85,
CLM-000912,GC-003579,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,22098.01,
CLM-000913,GC-002939,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,70599.62,
CLM-000914,GC-002933,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,8573.51,
CLM-000915,GC-002932,2026-07-18,2026-07-31,Wind + Flood,Open,Y,MARISOL2026,10132.82,
CLM-000916,GC-002929,2026-07-18,2026-07-18,Flood/Storm Surge,Open,Y,MARISOL2026,15146.99,
CLM-000917,GC-002965,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,23506.34,
CLM-000918,GC-002978,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,14657.88,
CLM-000919,GC-002979,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,241315.04,
CLM-000920,GC-002980,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,27412.85,
CLM-000921,GC-003606,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,17876.79,
CLM-000922,GC-002912,2026-07-18,2026-07-19,Wind,Closed,Y,MARISOL2026,7876.33,2026-08-10
CLM-000923,GC-003520,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,34410.43,
CLM-000924,GC-003527,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,93807.62,
CLM-000925,GC-003530,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,56082.61,
CLM-000926,GC-003010,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,25894.37,
CLM-000927,GC-003008,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,19731.84,
CLM-000928,GC-003604,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,107207.66,
CLM-000929,GC-002917,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,8331.39,
CLM-000930,GC-003007,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,38294.41,
CLM-000931,GC-002918,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,47920.23,
CLM-000932,GC-003533,2026-07-18,2026-08-10,Wind,Open,Y,MARISOL2026,37804.74,
CLM-000933,GC-003535,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,869295.0,
CLM-000934,GC-003536,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,8891.47,
CLM-000935,GC-003004,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,7497.37,
CLM-000936,GC-002987,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,156428.82,
CLM-000937,GC-002986,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,70605.46,
CLM-000938,GC-003594,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,6833.7,
CLM-000939,GC-002981,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,84466.43,
CLM-000940,GC-003599,2026-07-18,2026-08-01,Flood/Storm Surge,Open,Y,MARISOL2026,100860.81,
CLM-000941,GC-003552,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,28909.06,
CLM-000942,GC-003551,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,74618.12,
CLM-000943,GC-003550,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,73895.53,
CLM-000944,GC-003609,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,42894.12,
CLM-000945,GC-003546,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,25590.69,
CLM-000946,GC-003543,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,23190.73,
CLM-000947,GC-002985,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,54123.69,
CLM-000948,GC-003542,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,167751.26,
CLM-000949,GC-003539,2026-07-18,2026-07-18,Wind,Open,Y,MARISOL2026,883496.48,
CLM-000950,GC-003600,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,123246.99,
CLM-000951,GC-002919,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,143901.45,
CLM-000952,GC-002983,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,8814.03,
CLM-000953,GC-002996,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,5159.94,
CLM-000954,GC-003290,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,42545.64,
CLM-000955,GC-003052,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,87519.96,
CLM-000956,GC-003232,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,7913.65,
CLM-000957,GC-003381,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,68069.07,
CLM-000958,GC-003233,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,500953.85,
CLM-000959,GC-003379,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,39561.96,
CLM-000960,GC-003376,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,182926.59,
CLM-000961,GC-003234,2026-07-18,2026-07-29,Wind + Flood,Open,Y,MARISOL2026,80604.95,
CLM-000962,GC-003235,2026-07-18,2026-07-19,Flood/Storm Surge,Open,Y,MARISOL2026,83173.34,
CLM-000963,GC-003240,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,246452.13,
CLM-000964,GC-003383,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,25156.78,
CLM-000965,GC-003372,2026-07-18,2026-07-25,Flood/Storm Surge,Open,Y,MARISOL2026,97057.9,
CLM-000966,GC-003370,2026-07-18,2026-08-17,Wind + Flood,Open,Y,MARISOL2026,33143.14,
CLM-000967,GC-003242,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,19828.95,
CLM-000968,GC-003368,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,260649.31,
CLM-000969,GC-003367,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,180833.86,
CLM-000970,GC-003243,2026-07-18,2026-08-04,Wind + Flood,Open,Y,MARISOL2026,33389.7,
CLM-000971,GC-003248,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,15327.93,
CLM-000972,GC-003362,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,646590.0,
CLM-000973,GC-003359,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,57848.98,
CLM-000974,GC-003241,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,8036.53,
CLM-000975,GC-003384,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,89543.15,
CLM-000976,GC-003231,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,5277.71,
CLM-000977,GC-003385,2026-07-18,2026-08-04,Flood/Storm Surge,Open,Y,MARISOL2026,5699.96,
CLM-000978,GC-003396,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,54967.58,
CLM-000979,GC-003190,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,7211.82,
CLM-000980,GC-003193,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,217207.14,
CLM-000981,GC-003196,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,37916.52,
CLM-000982,GC-003393,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,76411.03,
CLM-000983,GC-003197,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,10999.11,
CLM-000984,GC-003206,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,53343.11,
CLM-000985,GC-003207,2026-07-18,2026-08-04,Wind,Open,Y,MARISOL2026,151928.26,
CLM-000986,GC-003209,2026-07-18,2026-08-01,Flood/Storm Surge,Closed,Y,MARISOL2026,138770.46,2026-08-09
CLM-000987,GC-003391,2026-07-18,2026-08-02,Flood/Storm Surge,Open,Y,MARISOL2026,14153.69,
CLM-000988,GC-003217,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,43144.32,
CLM-000989,GC-003219,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,8830.59,
CLM-000990,GC-003221,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,27501.4,
CLM-000991,GC-003388,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,351997.53,
CLM-000992,GC-003387,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,26090.2,
CLM-000993,GC-003386,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,22798.19,
CLM-000994,GC-003227,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,38245.24,
CLM-000995,GC-003228,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,25126.4,
CLM-000996,GC-003229,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,55113.48,
CLM-000997,GC-003357,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,37992.5,
CLM-000998,GC-003356,2026-07-18,2026-08-02,Wind,Open,Y,MARISOL2026,16073.3,
CLM-000999,GC-003249,2026-07-18,2026-08-14,,Open,Y,MARISOL2026,113503.24,
CLM-001000,GC-003354,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,55079.01,
CLM-001001,GC-003277,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,5857.74,
CLM-001002,GC-003278,2026-07-18,2026-08-04,Wind,Open,Y,MARISOL2026,22891.03,
CLM-001003,GC-003326,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,162805.91,
CLM-001004,GC-003279,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,32577.33,
CLM-001005,GC-003317,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,8968.89,
CLM-001006,GC-003280,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,65408.77,
CLM-001007,GC-003316,2026-07-18,2026-07-23,Wind + Flood,Closed,Y,MARISOL2026,253495.52,2026-08-04
CLM-001008,GC-003281,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,32643.32,
CLM-001009,GC-003315,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,47925.62,
CLM-001010,GC-003314,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,69283.19,
CLM-001011,GC-003285,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,39675.64,
CLM-001012,GC-003313,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,40532.62,
CLM-001013,GC-003286,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,72739.33,
CLM-001014,GC-003309,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,12822.4,
CLM-001015,GC-003308,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,325246.19,
CLM-001016,GC-003287,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,64832.5,
CLM-001017,GC-003307,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,2632.24,
CLM-001018,GC-003306,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,49586.82,
CLM-001019,GC-003289,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,89508.89,
CLM-001020,GC-003275,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,36384.09,
CLM-001021,GC-003397,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,18939.14,
CLM-001022,GC-003271,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,53940.21,
CLM-001023,GC-003329,2026-07-18,2026-08-02,Wind,Open,Y,MARISOL2026,5124.84,
CLM-001024,GC-003250,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,24386.8,
CLM-001025,GC-003352,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,85819.87,
CLM-001026,GC-003351,2026-07-18,2026-07-18,Wind,Open,Y,MARISOL2026,75908.01,
CLM-001027,GC-003350,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,65948.97,
CLM-001028,GC-003251,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,36359.3,
CLM-001029,GC-003347,2026-07-18,2026-07-28,Wind,Closed,Y,MARISOL2026,20319.55,2026-08-01
CLM-001030,GC-003346,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,14663.9,
CLM-001031,GC-003253,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,20334.03,
CLM-001032,GC-003254,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,34200.97,
CLM-001033,GC-003258,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,35686.26,
CLM-001034,GC-003344,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,28983.4,
CLM-001035,GC-003260,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,10809.47,
CLM-001036,GC-003339,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,29886.5,
CLM-001037,GC-003261,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,19309.43,
CLM-001038,GC-003336,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,21038.72,
CLM-001039,GC-003334,2026-07-18,2026-08-02,Wind,Open,Y,MARISOL2026,43356.09,
CLM-001040,GC-003262,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,238399.3,
CLM-001041,GC-003265,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,80627.11,
CLM-001042,GC-003266,2026-07-18,2026-08-02,Flood/Storm Surge,Open,Y,MARISOL2026,15572.78,
CLM-001043,GC-003268,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,21457.81,
CLM-001044,GC-003398,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,41076.7,
CLM-001045,GC-003399,2026-07-18,2026-08-09,Wind + Flood,Open,Y,MARISOL2026,41588.99,
CLM-001046,GC-003404,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,30839.25,
CLM-001047,GC-003474,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,27494.83,
CLM-001048,GC-003472,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,61465.77,
CLM-001049,GC-003470,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,17676.85,
CLM-001050,GC-003087,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,45434.69,
CLM-001051,GC-003088,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,112096.38,
CLM-001052,GC-003092,2026-07-18,2026-07-29,Flood/Storm Surge,Open,Y,MARISOL2026,15217.16,
CLM-001053,GC-003469,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,16253.31,
CLM-001054,GC-003464,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,20136.93,
CLM-001055,GC-003462,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,67735.32,
CLM-001056,GC-003460,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,42402.8,
CLM-001057,GC-003459,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,503221.46,
CLM-001058,GC-003095,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,9547.74,
CLM-001059,GC-003457,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,33538.26,
CLM-001060,GC-003097,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,62561.6,
CLM-001061,GC-003456,2026-07-18,2026-07-18,Flood/Storm Surge,Closed,Y,MARISOL2026,34408.67,2026-07-20
CLM-001062,GC-003300,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,4649.9,
CLM-001063,GC-003101,2026-07-18,2026-08-05,Wind + Flood,Open,Y,MARISOL2026,1092420.0,
CLM-001064,GC-003103,2026-07-18,2026-07-28,Wind + Flood,Open,Y,MARISOL2026,52582.0,
CLM-001065,GC-003104,2026-07-18,2026-07-31,Wind + Flood,Closed,Y,MARISOL2026,11677.63,2026-08-08
CLM-001066,GC-003084,2026-07-18,2026-08-05,Wind,Open,Y,MARISOL2026,39221.26,
CLM-001067,GC-003451,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,49127.44,
CLM-001068,GC-003079,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,154664.59,
CLM-001069,GC-003475,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,10988.99,
CLM-001070,GC-003498,2026-07-18,2026-07-18,Wind + Flood,Open,Y,MARISOL2026,10890.28,
CLM-001071,GC-003497,2026-07-18,2026-07-25,Flood/Storm Surge,Open,Y,MARISOL2026,779039.54,
CLM-001072,GC-003053,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,15059.15,
CLM-001073,GC-003054,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,19293.54,
CLM-001074,GC-003058,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,33753.89,
CLM-001075,GC-003496,2026-07-18,2026-08-06,Wind + Flood,Open,Y,MARISOL2026,18732.03,
CLM-001076,GC-003066,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,7385.79,
CLM-001077,GC-003493,2026-07-18,2026-07-24,Wind,Closed,Y,MARISOL2026,126557.69,2026-07-31
CLM-001078,GC-003069,2026-07-18,2026-07-29,Flood/Storm Surge,Closed,Y,MARISOL2026,10938.19,2026-08-04
CLM-001079,GC-003070,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,206022.48,
CLM-001080,GC-003490,2026-07-18,2026-07-29,Wind + Flood,Open,Y,MARISOL2026,43588.83,
CLM-001081,GC-003488,2026-07-18,2026-07-19,Flood/Storm Surge,Open,Y,MARISOL2026,55848.26,
CLM-001082,GC-003073,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,133021.45,
CLM-001083,GC-003075,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,50389.98,
CLM-001084,GC-003483,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,28877.81,
CLM-001085,GC-003076,2026-07-18,2026-08-01,Wind + Flood,Open,Y,MARISOL2026,27076.23,
CLM-001086,GC-003481,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,33615.16,
CLM-001087,GC-003479,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,25698.15,
CLM-001088,GC-003476,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,88292.22,
CLM-001089,GC-003077,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,70507.67,
CLM-001090,GC-003050,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,41127.33,
CLM-001091,GC-003106,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,11046.48,
CLM-001092,GC-003112,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,11366.57,
CLM-001093,GC-003429,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,15229.76,
CLM-001094,GC-003427,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,25087.8,
CLM-001095,GC-003158,2026-07-18,2026-08-07,Wind,Open,Y,MARISOL2026,64595.98,
CLM-001096,GC-003421,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,10570.89,
CLM-001097,GC-003160,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,73693.2,
CLM-001098,GC-003419,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,10502.69,
CLM-001099,GC-003164,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,168602.05,
CLM-001100,GC-003416,2026-07-18,2026-07-21,Flood/Storm Surge,Open,Y,MARISOL2026,49461.02,
CLM-001101,GC-003166,2026-07-18,2026-08-05,Wind,Open,Y,MARISOL2026,192784.5,
CLM-001102,GC-003170,2026-07-18,2026-07-29,Wind + Flood,Open,Y,MARISOL2026,7217.87,
CLM-001103,GC-003171,2026-07-18,2026-07-18,Wind,Open,Y,MARISOL2026,277068.94,
CLM-001104,GC-003415,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,36418.52,
CLM-001105,GC-003413,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,25779.46,
